Razon Social,Empresa,Mes,Neto,IVA
Liftvan International,Rastelli Juan Manuel,2024-07,15996,0
Liftvan International,Repser S.R.L.,2025-02,17758,3729
Liftvan International,Rizzotto Roque Omar,2024-05,200000,0
Liftvan International,Rizzotto Roque Omar,2024-06,200000,0
Liftvan International,Rizzotto Roque Omar,2024-07,208400,0
Liftvan International,Rizzotto Roque Omar,2024-08,217986,0
Liftvan International,Rizzotto Roque Omar,2024-09,226706,0
Liftvan International,Rizzotto Roque Omar,2024-10,336228,0
Liftvan International,Rizzotto Roque Omar,2024-11,394496,0
Liftvan International,Rizzotto Roque Omar,2024-12,453797,0
Liftvan International,Rizzotto Roque Omar,2025-01,662083,0
Liftvan International,Rizzotto Roque Omar,2025-02,679959,0
Liftvan International,Rizzotto Roque Omar,2025-03,676339,0
Liftvan International,Rizzotto Roque Omar,2025-04,689866,0
Liftvan International,Rizzotto Roque Omar,2025-05,715391,0
Liftvan International,Rodriguez Oscar Alejandro,2024-03,713400,149814
Liftvan International,Rodriguez Oscar Alejandro,2024-04,1498800,314748
Liftvan International,Rodriguez Oscar Alejandro,2025-01,3995100,838971
Liftvan International,Rodriguez Oscar Alejandro,2025-02,6797600,1427496
Liftvan International,Rodriguez Oscar Alejandro,2025-03,2570700,539847
Liftvan International,Rodriguez Oscar Alejandro,2025-04,7119000,1494990
Liftvan International,Rojo Maria Gabriela,2024-04,1237000,259770
Liftvan International,Rojo Maria Gabriela,2025-03,620000,130200
Liftvan International,Romarion Espejo Ivana Cecilia,2024-09,8000000,0
Liftvan International,Romarion Espejo Ivana Cecilia,2024-11,5400000,0
Liftvan International,Romarion Espejo Ivana Cecilia,2025-01,8000000,0
Liftvan International,Ronconi Juan Ignacio,2024-01,495000,0
Liftvan International,Ronconi Juan Ignacio,2024-03,270000,0
Liftvan International,Ronconi Juan Ignacio,2024-04,270000,0
Liftvan International,Ronconi Juan Ignacio,2024-05,298500,0
Liftvan International,Ronconi Juan Ignacio,2024-06,342800,0
Liftvan International,Ronconi Juan Ignacio,2024-07,354600,0
Liftvan International,Ronconi Juan Ignacio,2024-08,362500,0
Liftvan International,Ronconi Juan Ignacio,2024-09,388000,0
Liftvan International,Ronconi Juan Ignacio,2024-10,394700,0
Liftvan International,Ronconi Juan Ignacio,2024-11,400000,0
Liftvan International,Ronconi Juan Ignacio,2024-12,418000,0
Liftvan International,Ronconi Juan Ignacio,2025-01,418000,0
Liftvan International,Ronconi Juan Ignacio,2025-02,399500,0
Liftvan International,Ronconi Juan Ignacio,2025-03,364000,0
Liftvan International,Ronconi Juan Ignacio,2025-04,400000,0
Liftvan International,Ronconi Juan Ignacio,2025-05,416000,0
Liftvan International,Rosmino Y Cia  Sa,2024-01,47810,10040
Liftvan International,Rosmino Y Cia  Sa,2024-02,52273,10977
Liftvan International,Rosmino Y Cia  Sa,2024-03,57479,12071
Liftvan International,Rosmino Y Cia  Sa,2024-04,60496,12704
Liftvan International,Rosmino Y Cia  Sa,2024-05,65537,13763
Liftvan International,Rosmino Y Cia  Sa,2024-06,57025,11975
Liftvan International,Rosmino Y Cia  Sa,2024-07,79835,16765
Liftvan International,Rosmino Y Cia  Sa,2024-08,96157,20193
Liftvan International,Rosmino Y Cia  Sa,2024-09,83264,17486
Liftvan International,Rosmino Y Cia  Sa,2024-10,83264,17486
Liftvan International,Rosmino Y Cia  Sa,2024-11,108884,22866
Liftvan International,Rosmino Y Cia  Sa,2024-12,80372,16878
Liftvan International,Rosmino Y Cia  Sa,2025-01,92397,19403
Liftvan International,Rosmino Y Cia  Sa,2025-02,113719,23881
Liftvan International,Rosmino Y Cia  Sa,2025-03,71074,14926
Liftvan International,Rosmino Y Cia  Sa,2025-04,77438,16262
Liftvan International,Rostagno Federico Alberto,2025-03,1710000,0
Liftvan International,Saco Shipping Sa,2024-01,380516,79908
Liftvan International,Saco Shipping Sa,2024-02,265361,55726
Liftvan International,Saco Shipping Sa,2024-03,531113,111533
Liftvan International,Saco Shipping Sa,2024-05,445910,93641
Liftvan International,Saco Shipping Sa,2024-10,825237,173300
Liftvan International,Saco Shipping Sa,2024-12,578284,121440
Liftvan International,Saco Shipping Sa,2025-01,683676,143572
Liftvan International,Saco Shipping Sa,2025-04,1298424,141582
Liftvan International,Salta Design S.A,2024-08,104793,22007
Liftvan International,Sanabria Jose Saturino,2025-03,1276880,268145
Liftvan International,Sanabria Jose Saturino,2025-04,1460900,306789
Liftvan International,Sanchez Ariel Evaristo,2025-01,144000,30240
Liftvan International,Scania Argentina S. A. U.,2025-01,52570,11040
Liftvan International,Societe Air France,2024-08,245565,0
Liftvan International,Soda Tejeda S R L,2024-01,73058,15342
Liftvan International,Soda Tejeda S R L,2024-02,126777,26623
Liftvan International,Soda Tejeda S R L,2024-03,102893,21607
Liftvan International,Soda Tejeda S R L,2024-04,132397,27803
Liftvan International,Soda Tejeda S R L,2024-05,145455,30545
Liftvan International,Soda Tejeda S R L,2024-06,133884,28116
Liftvan International,Soda Tejeda S R L,2024-07,130579,27421
Liftvan International,Soda Tejeda S R L,2024-08,203388,42712
Liftvan International,Soda Tejeda S R L,2024-09,186281,39119
Liftvan International,Soda Tejeda S R L,2024-10,214793,45107
Liftvan International,Soda Tejeda S R L,2024-11,191240,40160
Liftvan International,Soda Tejeda S R L,2024-12,169752,35648
Liftvan International,Soda Tejeda S R L,2025-01,221322,46478
Liftvan International,Soda Tejeda S R L,2025-02,188430,39570
Liftvan International,Soda Tejeda S R L,2025-03,255372,53628
Liftvan International,Soda Tejeda S R L,2025-04,255372,53628
Liftvan International,Soda Tejeda S R L,2025-05,223140,46860
Liftvan International,Solfeal S.A.S.,2025-03,1506000,316260
Liftvan International,Solfeal S.A.S.,2025-04,636400,133644
Liftvan International,Sorianello Vanesa Silvana,2024-08,550000,0
Liftvan International,Sorianello Vanesa Silvana,2024-09,675000,0
Liftvan International,Sorianello Vanesa Silvana,2024-10,540000,0
Liftvan International,Sorianello Vanesa Silvana,2024-11,400000,0
Liftvan International,Sorianello Vanesa Silvana,2024-12,480000,0
Liftvan International,Sorianello Vanesa Silvana,2025-01,480000,0
Liftvan International,Sorianello Vanesa Silvana,2025-02,480000,0
Liftvan International,Sorianello Vanesa Silvana,2025-03,515040,0
Liftvan International,Sorianello Vanesa Silvana,2025-04,515040,0
Liftvan International,South Cargo S.A.,2024-12,1129140,237390
Liftvan International,Spitzer Liliana Carlota,2024-01,23000,4830
Liftvan International,Spitzer Liliana Carlota,2024-02,23900,5019
Liftvan International,Spitzer Liliana Carlota,2024-03,66085,13878
Liftvan International,Spitzer Liliana Carlota,2024-04,74770,15702
Liftvan International,Spitzer Liliana Carlota,2024-05,164500,34545
Liftvan International,Spitzer Liliana Carlota,2024-06,71900,15099
Liftvan International,Spitzer Liliana Carlota,2024-07,198887,41766
Liftvan International,Spitzer Liliana Carlota,2024-08,149000,31290
Liftvan International,Spitzer Liliana Carlota,2024-09,251000,52710
Liftvan International,Spitzer Liliana Carlota,2024-12,281750,59168
Liftvan International,Spitzer Liliana Carlota,2025-02,83650,17566
Liftvan International,Spitzer Liliana Carlota,2025-03,58100,12201
Liftvan International,Spitzer Liliana Carlota,2025-04,59100,12411
Liftvan International,Star Shipping Argentina Sociedad Anonima,2024-01,148500,31185
Liftvan International,Star Shipping Argentina Sociedad Anonima,2024-03,151200,31752
Liftvan International,Star Shipping Argentina Sociedad Anonima,2024-05,7600130,32602
Liftvan International,Star Shipping Argentina Sociedad Anonima,2024-08,182250,38272
Liftvan International,Star Shipping Argentina Sociedad Anonima,2024-09,173475,36430
Liftvan International,Star Shipping Argentina Sociedad Anonima,2024-10,1528710,126315
Liftvan International,Star Shipping Argentina Sociedad Anonima,2024-11,334800,70308
Liftvan International,Star Shipping Argentina Sociedad Anonima,2025-01,823078,54420
Liftvan International,Star Shipping Argentina Sociedad Anonima,2025-02,7804990,175854
Liftvan International,Star Shipping Argentina Sociedad Anonima,2025-03,1620280,75412
Liftvan International,Star Shipping Argentina Sociedad Anonima,2025-04,624750,0
Liftvan International,Sucesion De Ursic Boris Rodolfo,2024-09,495867,104133
Liftvan International,Sucesion De Ursic Boris Rodolfo,2024-10,462811,97189
Liftvan International,Sucesion De Ursic Boris Rodolfo,2024-11,297521,62479
Liftvan International,Sucesion De Ursic Boris Rodolfo,2024-12,297521,62479
Liftvan International,Sucesion De Ursic Boris Rodolfo,2025-01,132231,27769
Liftvan International,Sucesion De Ursic Boris Rodolfo,2025-02,826448,173552
Liftvan International,Sucesion De Ursic Boris Rodolfo,2025-03,737687,154913
Liftvan International,Sucesion De Ursic Boris Rodolfo,2025-04,206662,43399
Liftvan International,Sucesion De Ursic Boris Rodolfo,2025-05,206612,43388
Liftvan International,Sumay Maria Veronica,2024-01,96705,11295
Liftvan International,Sumay Maria Veronica,2024-08,112669,13181
Liftvan International,Sumay Maria Veronica,2025-01,191423,18577
Liftvan International,Sumay Maria Veronica,2025-03,48438,6562
Liftvan International,Sumay Maria Veronica,2025-04,109185,15815
Liftvan International,Surraco Ignacio Maria,2024-11,4871598,0
Liftvan International,Surraco Ignacio Maria,2024-12,512460,0
Liftvan International,Surraco Ignacio Maria,2025-04,1464000,0
Liftvan International,Surraco Ignacio Maria,2025-05,1231629,0
Liftvan International,Telecom Argentina Sociedad Anonima,2024-01,212273,45516
Liftvan International,Telecom Argentina Sociedad Anonima,2024-02,271056,58227
Liftvan International,Telecom Argentina Sociedad Anonima,2024-03,319600,68440
Liftvan International,Telecom Argentina Sociedad Anonima,2024-04,349045,74648
Liftvan International,Telecom Argentina Sociedad Anonima,2024-05,397198,85402
Liftvan International,Telecom Argentina Sociedad Anonima,2024-06,446754,97222
Liftvan International,Telecom Argentina Sociedad Anonima,2024-07,437247,93488
Liftvan International,Telecom Argentina Sociedad Anonima,2024-08,460952,98521
Liftvan International,Telecom Argentina Sociedad Anonima,2024-09,501190,107064
Liftvan International,Telecom Argentina Sociedad Anonima,2024-10,519201,110895
Liftvan International,Telecom Argentina Sociedad Anonima,2024-11,525673,112286
Liftvan International,Telecom Argentina Sociedad Anonima,2024-12,573667,122611
Liftvan International,Telecom Argentina Sociedad Anonima,2025-01,559830,119620
Liftvan International,Telecom Argentina Sociedad Anonima,2025-02,555446,118637
Liftvan International,Telecom Argentina Sociedad Anonima,2025-03,580096,124509
Liftvan International,Telecom Argentina Sociedad Anonima,2025-04,593403,126728
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-01,26414,7132
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-02,32408,8750
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-03,43897,11852
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-04,51353,13865
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-05,54061,14596
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-06,44910,12126
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-07,48235,13024
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-08,49839,13457
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-09,52547,14188
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-10,58318,15746
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-11,57051,15404
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2024-12,57850,15620
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2025-01,63644,17184
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2025-02,63835,17235
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2025-03,63325,17098
Liftvan International,Telefonica Moviles Argentina Sociedad Anonima,2025-04,65387,17655
Liftvan International,Telmex Argentina Sa,2024-01,635591,138711
Liftvan International,Telmex Argentina Sa,2024-02,649446,141726
Liftvan International,Telmex Argentina Sa,2024-03,661830,144421
Liftvan International,Telmex Argentina Sa,2024-04,674601,147200
Liftvan International,Telmex Argentina Sa,2024-05,687759,150063
Liftvan International,Telmex Argentina Sa,2024-06,702078,153179
Liftvan International,Telmex Argentina Sa,2024-07,716010,156210
Liftvan International,Telmex Argentina Sa,2024-08,731877,159663
Liftvan International,Telmex Argentina Sa,2024-09,745809,162694
Liftvan International,Telmex Argentina Sa,2024-10,760902,165979
Liftvan International,Telmex Argentina Sa,2024-11,777543,169600
Liftvan International,Telmex Argentina Sa,2024-12,791475,172631
Liftvan International,Telmex Argentina Sa,2025-01,809277,176505
Liftvan International,Telmex Argentina Sa,2025-02,823790,179663
Liftvan International,Telmex Argentina Sa,2025-03,831723,181389
Liftvan International,Telmex Argentina Sa,2025-04,840624,183326
Liftvan International,Telmex Argentina Sa,2025-05,931956,203199
Liftvan International,Terminal 4  S A,2024-01,2645049,555460
Liftvan International,Terminal 4  S A,2024-02,1561726,327962
Liftvan International,Terminal 4  S A,2024-03,5499155,1154823
Liftvan International,Terminal 4  S A,2024-04,3023674,634972
Liftvan International,Terminal 4  S A,2024-05,2655008,557553
Liftvan International,Terminal 4  S A,2024-06,4194893,880927
Liftvan International,Terminal 4  S A,2024-07,4514146,947971
Liftvan International,Terminal 4  S A,2024-08,5281710,1109158
Liftvan International,Terminal 4  S A,2024-09,6386579,1341182
Liftvan International,Terminal 4  S A,2024-10,5890930,1237096
Liftvan International,Terminal 4  S A,2024-11,8269479,1736592
Liftvan International,Terminal 4  S A,2025-01,1198136,251608
Liftvan International,Terminal 4  S A,2025-02,31366849,6587037
Liftvan International,Terminal 4  S A,2025-03,18337666,3850910
Liftvan International,Terminal 4  S A,2025-04,3390168,711934
Liftvan International,Terminal 7 S A,2024-02,52000,10920
Liftvan International,Terminal 7 S A,2024-05,52000,10920
Liftvan International,Terminal 7 S A,2025-01,75000,15750
Liftvan International,Terminal 7 S A,2025-02,75000,15750
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-01,1135584,238538
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-02,2874028,603070
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-03,590520,123314
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-04,2757240,578338
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-05,13522055,2839169
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-06,494091,103824
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-07,1961859,411355
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-08,6031903,1266139
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-09,3817136,801950
Liftvan International,Terminales Rio De La Plata  Sociedad Anonima,2024-10,3183239,668949
Liftvan International,Terminales Rio De La Plata Sociedad Anonima,2024-11,5722260,1202498
Liftvan International,Terminales Rio De La Plata Sociedad Anonima,2024-12,2801150,588727
Liftvan International,Terminales Rio De La Plata Sociedad Anonima,2025-01,3724334,782577
Liftvan International,Terminales Rio De La Plata Sociedad Anonima,2025-02,3900619,819314
Liftvan International,Terminales Rio De La Plata Sociedad Anonima,2025-03,3962167,831111
Liftvan International,Terminales Rio De La Plata Sociedad Anonima,2025-04,1252666,263258
Liftvan International,Tl S.R.L,2024-03,76000,15960
Liftvan International,Tl S.R.L,2024-06,475000,99750
Liftvan International,Tl S.R.L,2024-09,60000,12600
Liftvan International,Tl S.R.L,2025-01,474000,99540
